name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
A40	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A41	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A42	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A43	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A44	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A45	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A46	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A47	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A48	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A49	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A50	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A51	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A52	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A53	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A54	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A55	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A56	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A57	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A58	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A59	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A60	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B1	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B2	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B3	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B4	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B5	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B6	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B7	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B8	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B9	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B10	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B11	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B12	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B13	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B14	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B15	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B16	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B17	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B18	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B19	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B20	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B21	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B22	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B23	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B24	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B25	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B26	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B27	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B28	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B29	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B30	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B31	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B32	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B33	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B34	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B35	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B36	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B37	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B38	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B39	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B40	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B41	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B42	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B43	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B44	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B45	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B46	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B47	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B48	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B49	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B50	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B51	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B52	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B53	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B54	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B55	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B56	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B57	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B58	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B59	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B60	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B61	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B62	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B63	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B64	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C1	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C2	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C3	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
C4	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
C5	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
C6	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C7	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C8	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
C9	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
C10	ECOG	É V	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
